age,monthly_income,loan_amount,tenure_months,num_credit_lines,has_previous_default,job_type_civil_servant,job_type_employee,job_type_entrepreneur,job_type_freelance,education_level_bachelor,education_level_diploma,education_level_high_school,education_level_master,city_Bandung,city_Bekasi,city_Jakarta,city_Surabaya,city_Yogyakarta,marital_status_divorced,marital_status_married,marital_status_single,target
44,18325918,43276839,29,6.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
53,20364749,43606075,38,4.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
55,17342763,39515636,35,3.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
46,10357758,61206536,40,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
48,11252072,6855129,55,10.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,33047259,73890829,25,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
47,16842172,10328424,49,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
56,11707776,23167239,50,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
60,27411288,67565978,49,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
53,29516996,5661929,38,7.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
43,18103075,43991832,24,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
27,14949134,55228763,40,8.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
35,26006114,62685009,62,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
21,33324154,34736651,29,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,27655483,68989995,49,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28,34584831,43346937,44,8.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
44,26304538,73267947,66,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
53,23811429,32571046,40,3.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
36,13114965,56202533,11,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
21,27743493,42703598,27,6.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
60,5355327,46838632,47,2.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
38,29759856,68182863,29,10.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
22,3130543,25339910,23,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
29,19276923,72186310,6,8.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
45,10973240,48176682,43,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
24,26561557,36240873,53,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
28,14013464,3242026,59,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
31,6998422,72938043,64,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
30,21703133,25801412,46,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
26,19637756,42093368,32,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35,17810518,62360539,59,8.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
41,24199977,14577830,28,6.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
22,31502606,68587535,22,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
36,34382154,76526716,26,9.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
49,16840297,55876840,26,9.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
29,20961806,77568181,13,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
36,9878157,71644610,45,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
40,3523099,9139689,24,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
23,13008901,13771138,41,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
27,9296240,2566451,19,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23,5555548,32380854,52,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
40,27526430,63221642,23,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
57,6683665,19332032,62,6.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
44,21718491,68041133,57,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
58,23097687,73926532,63,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
55,21985764,2670342,12,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51,19728707,38556126,44,10.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
24,11286262,67406758,25,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
37,29095060,8400881,68,7.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
44,4066208,64601072,42,4.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
57,33104828,72861256,13,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
56,22297896,57770097,7,7.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
57,32807359,41880069,14,6.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
42,14480047,4450356,32,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
26,5758097,69958862,15,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38,28395073,51460235,67,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
34,11978168,5049339,58,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
28,25390144,74801688,55,5.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
42,28078964,37937233,56,9.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
51,16787361,46030409,66,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
38,34819298,56560594,61,9.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
50,27823881,63032933,42,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
41,13261678,16604707,47,4.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
25,4526599,10911042,54,7.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,4203994,38348128,33,3.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
54,20194133,29640229,17,8.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
36,8333392,48367592,66,9.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
41,5697221,31904819,51,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
41,6789895,57012828,66,5.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
60,15269306,29366844,14,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
59,9615957,55318492,11,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
58,21951399,45278852,26,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
46,4155644,77006880,31,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
44,8069063,79107187,57,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
56,11190281,67050409,33,10.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
25,12482059,11349047,25,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
39,15317332,66753250,42,5.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
58,6497733,34449749,28,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
57,28350725,48700264,65,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
51,15662515,41610339,63,9.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
22,4919642,7111323,42,2.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
56,34875438,21199525,15,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
49,28649014,2325463,8,10.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23,25695556,73319029,63,5.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
53,5607156,4301979,49,6.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51,24796838,11621748,29,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
56,22814047,23869953,52,5.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
55,14488979,10426498,12,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
22,15472473,75606564,24,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
47,14851319,12169006,64,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
57,20065131,21070756,20,9.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
44,23177909,76420833,49,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56,9196500,48727754,53,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
56,17549063,1284360,33,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
33,24784417,3671109,18,10.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40,27625863,76242565,42,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41,28214646,1062378,37,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
39,29573115,27236701,26,8.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
21,26111872,39295765,36,6.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,12105150,51736031,37,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
31,7253330,10360665,58,7.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
25,19866230,5835119,27,10.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
35,23327966,27798085,59,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
27,33645623,60659543,33,10.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
21,27073728,35434645,31,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
31,28451772,1517670,24,6.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
45,26884759,6079308,18,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
57,30841008,74947531,58,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
48,28452307,2605458,48,10.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
28,28804930,37608546,14,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
47,18528275,75415668,66,10.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
48,9749963,41573109,59,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
27,25502400,1242386,68,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59,27794562,71707370,66,6.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
26,10570324,12980761,21,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,30321646,12767475,53,7.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
36,24100989,16769563,61,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
47,9359423,66336267,19,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
43,33667630,10292656,41,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34,19584271,61974631,49,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
36,7069699,49666504,65,10.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
39,11751963,42631061,58,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
25,28416961,39292623,22,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,16419132,46244873,64,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
30,4335753,48497514,45,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
41,21238465,68466402,16,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
33,16916563,12923467,34,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
23,27969550,74979197,32,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
25,21444175,56102014,72,9.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
29,17527423,43623550,16,8.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
28,12450551,77585909,62,9.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
29,6340148,10818807,43,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24,29138901,51575592,30,9.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
46,21030490,16498851,44,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25,27496916,59796818,38,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
53,20558651,38838617,45,10.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
55,6249644,24477541,58,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
29,6579773,1024698,46,7.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
57,11034456,71438238,21,3.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
28,16666376,72486762,25,6.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32,12534181,49030089,70,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
47,33604240,70496054,58,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
36,32005097,30916689,57,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38,13619744,35974371,65,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
30,21990388,50731512,57,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
27,34511627,75878208,17,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
48,10198770,18784017,32,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
47,32217142,17157350,55,8.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
56,19277093,52307743,35,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
27,6037917,10117898,33,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
49,22935171,61935429,53,7.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
32,28456894,32988269,21,8.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
35,33143371,57669081,47,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
37,13114732,23620782,54,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
32,21094548,79228939,63,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
56,20517273,77352531,34,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
44,33165916,62087435,24,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
36,14016188,23683633,65,6.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
60,20187539,4947551,65,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,10585959,37306979,60,5.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
28,27774530,23981824,39,5.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
39,17346786,6272725,33,9.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
39,4244101,20886740,61,7.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
40,29680547,44727697,33,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
46,10957804,56356442,17,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
41,18849643,22104433,37,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
57,11235274,14153314,49,6.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
46,3759438,58472429,6,4.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
21,10366337,36299297,52,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
24,16357357,64976722,68,4.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
60,10781639,25649705,44,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
48,26435217,40277377,28,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
48,17030695,29426024,6,5.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
43,18190657,69156892,71,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
59,11870662,47160110,6,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
30,17413274,2278645,60,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
49,15374050,8315368,46,9.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
35,17121163,70364517,26,9.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
44,10214398,59672440,67,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
52,24937047,49347697,34,7.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
50,27606995,39877695,36,7.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
49,24354184,24438278,39,7.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30,18126243,14807118,56,6.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
21,31401147,68029764,31,6.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
54,19445947,38777209,47,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
30,3602418,47311880,49,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
58,10398238,65551938,54,9.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
29,25256608,53217511,6,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
39,12008336,55478531,13,6.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
33,11168679,18902947,59,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
42,16243702,51139301,43,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
60,9629228,57680680,9,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
54,32978384,75116010,58,10.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
36,18912290,32967590,25,10.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
22,31905476,55452810,38,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
54,34874113,39128537,67,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
54,18692620,9576764,61,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
55,31230221,37351309,65,10.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
28,17788239,51867535,66,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27,21888961,7203089,66,10.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
33,16186911,24776802,56,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
43,7351587,58248868,41,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
26,16731053,17304398,43,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24,30094715,76409053,40,5.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
48,25024473,35980018,56,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
48,33850893,46675302,48,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
36,29780666,51663654,20,7.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
38,20057591,65379198,45,4.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
27,29696121,42981721,51,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
25,22637923,21125462,32,5.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
41,15495945,30224514,64,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
23,22210674,28243351,66,7.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,20886825,51587799,33,8.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41,10737961,55913383,20,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
51,13077119,15513075,24,9.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
58,28509765,29690655,7,9.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39,26386644,45064394,55,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
31,22134321,7163299,19,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
45,5657482,13248611,49,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
34,11778851,21334393,50,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
25,16391255,19881639,44,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
57,19635760,70701077,8,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
46,25960615,48960539,55,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
41,3510493,45035782,43,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22,16781219,25347085,38,8.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60,33346878,38909126,19,6.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
21,21015637,20237726,39,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
52,10734058,14867153,67,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
37,31059321,1624680,6,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21,26152359,3839613,52,2.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
41,31182765,48423376,7,3.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
30,34858640,19843454,28,8.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
51,34510363,53445548,47,9.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
38,16072666,32011949,49,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
23,10170021,67781929,56,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
50,24899610,48677668,34,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
48,22583712,1627972,8,7.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
57,32805699,54199165,59,10.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
41,14973065,32919169,26,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
56,14108066,11356032,65,4.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
42,12261426,15433227,57,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
34,20947455,57595967,55,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
46,20438385,50099965,26,9.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
27,32201196,3959542,71,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
59,6554082,78596113,16,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
54,18934879,30785569,71,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
29,16361547,6232911,39,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
54,23529241,77494754,25,8.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
29,8623947,76192020,37,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
49,15706788,31847062,8,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
33,19906504,46649566,26,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51,11756685,69633189,41,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
52,4329425,72113410,39,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25,29877399,51963456,11,8.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
28,8722718,63956628,60,6.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
37,9638751,33022411,25,7.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
60,32205172,28752170,42,8.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
48,14292601,40256666,15,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,7123005,43194856,65,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
37,17618778,43333444,26,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45,24717677,63069009,31,6.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
52,5754124,26372483,39,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
29,4530213,47699040,47,9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
48,20856047,23838650,13,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
36,20047267,24725256,38,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34,3907297,19498398,18,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
